"measure_id","measure_name","location_id","location_name","sex_id","sex_name","age_group_id","age_group_name","cause_id","cause_name","year_id","metric_id","metric_name","infectious_syndrome","pathogen","val","upper","lower","n_ab"
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Bloodstream infections","Salmonella Typhi",15.9616836682799,28.8263724409033,7.7690903720194,3
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Bloodstream infections","Serratia spp.",139.661299298807,238.801493603148,78.4086673070865,7
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Bloodstream infections","Staphylococcus aureus",329.374243427579,543.754712282217,195.035897950028,6
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Bloodstream infections","Streptococcus pneumoniae",125.04503557676,203.667507361072,73.8536287939462,8
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Diarrhoea","Aeromonas spp.",1.76793630342755,4.75045658751856,0.337659005468598,0
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Diarrhoea","Campylobacter spp.",0.614538795079393,1.57503621143749,0.158261721806125,0
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Diarrhoea","Clostridioides difficile",4.22741766974511,7.83584657408661,1.88956541250187,0
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Diarrhoea","Escherichia coli",1.03262277891239,2.1324581192858,0.455438880756318,8
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Diarrhoea","Non-typhoidal Salmonella",14.6579528592774,32.9562494961472,2.7756553166019,2
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Diarrhoea","Shigella spp.",8.41955237191504,17.8230097891146,3.05779466989724,2
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Diarrhoea","Vibrio cholerae",5.6938543519752,10.9955558614662,2.39295390345054,0
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Endocarditis and other cardiac infections","Acinetobacter baumannii",2.54093609780148,4.34079400796174,1.40847125774308,8
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Endocarditis and other cardiac infections","Enterobacter spp.",4.8862377009175,8.55709342847628,2.7888116701677,7
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Endocarditis and other cardiac infections","Enterococcus faecalis",0.516082427122758,0.865648515232897,0.305623522451753,3
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Endocarditis and other cardiac infections","Enterococcus faecium",0.33911013241264,0.572330041747401,0.202704226785971,3
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Endocarditis and other cardiac infections","Escherichia coli",0.548469324048156,0.935334409571599,0.324860366772384,8
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Endocarditis and other cardiac infections","Group A Streptococcus",0.600817265942657,0.994526488684675,0.353209387352667,2
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Endocarditis and other cardiac infections","Group B Streptococcus",0.667233569763691,1.14452598970991,0.3893792222478,4
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Endocarditis and other cardiac infections","Klebsiella pneumoniae",1.25745190122327,2.11066270404772,0.73889926136105,7
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Endocarditis and other cardiac infections","Non-typhoidal Salmonella",0.28991421206729,0.496038390128621,0.167503767019378,2
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Endocarditis and other cardiac infections","Other enterococci",0.514095152401813,0.945962671451672,0.271789652472946,3
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Endocarditis and other cardiac infections","Proteus spp.",0.0914589342910606,0.160419894315324,0.050989859038177,6
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Endocarditis and other cardiac infections","Pseudomonas aeruginosa",1.18207129136158,1.98458549958524,0.69320933065523,7
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Endocarditis and other cardiac infections","Salmonella Typhi",0.0614397900436575,0.115362168025459,0.0310824703959641,3
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Endocarditis and other cardiac infections","Serratia spp.",0.544991496581104,0.936615830052452,0.312369106937733,7
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Endocarditis and other cardiac infections","Staphylococcus aureus",1.27808358627941,2.17162131319524,0.75102237187081,6
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Endocarditis and other cardiac infections","Streptococcus pneumoniae",0.485625051929184,0.808865748834351,0.286362912770829,8
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Infections of bones, joints, and related organs","Enterobacter spp.",0.0352719666698343,0.143759703832248,0.00266549636171214,7
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Infections of bones, joints, and related organs","Enterococcus faecalis",0.0302295400866483,0.117514890116951,0.00249772217578809,3
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Infections of bones, joints, and related organs","Enterococcus faecium",0.0130973279895523,0.0545529095757259,0.000975680294496429,3
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Infections of bones, joints, and related organs","Escherichia coli",0.145747073298907,0.526330616649268,0.0147515112356045,8
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Infections of bones, joints, and related organs","Group A Streptococcus",0.140045590062689,0.509098998419913,0.0143747418640578,2
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Infections of bones, joints, and related organs","Group B Streptococcus",0.0684707709190424,0.262976700373159,0.00567775476646534,4
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Infections of bones, joints, and related organs","Klebsiella pneumoniae",0.0294298087919019,0.110939633242541,0.00239481234344557,7
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Infections of bones, joints, and related organs","Pseudomonas aeruginosa",0.236907219104495,0.841046306382478,0.0235652501285048,7
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Infections of bones, joints, and related organs","Staphylococcus aureus",0.239891271372,0.854612356322492,0.0240346161905384,6
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Lower respiratory infections and all related infections in the thorax","Acinetobacter baumannii",29.4603279664183,53.0261666109768,14.6663894845822,8
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Lower respiratory infections and all related infections in the thorax","Chlamydia spp.",518.650674644954,802.363596440199,316.939105634375,0
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Lower respiratory infections and all related infections in the thorax","Enterobacter spp.",171.18856326706,282.894697325009,99.632519792104,7
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Lower respiratory infections and all related infections in the thorax","Escherichia coli",550.788749629848,857.438103989671,355.976339699114,8
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Lower respiratory infections and all related infections in the thorax","Group B Streptococcus",706.768615671363,1102.68815882832,453.028148382365,4
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Lower respiratory infections and all related infections in the thorax","Haemophilus influenzae",264.119648993489,403.058279758545,169.409292364803,3
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Lower respiratory infections and all related infections in the thorax","Klebsiella pneumoniae",507.118106155558,775.948158140968,331.939606860002,7
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Lower respiratory infections and all related infections in the thorax","Legionella spp.",469.038045001493,969.970912985833,211.735577614868,0
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Lower respiratory infections and all related infections in the thorax","Mycoplasma spp.",652.663423704984,1033.88291722565,416.116892831653,0
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Lower respiratory infections and all related infections in the thorax","Pseudomonas aeruginosa",575.039835610912,841.857393838346,378.630074275765,7
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Lower respiratory infections and all related infections in the thorax","Staphylococcus aureus",611.916921425738,901.212773593167,406.396482904012,6
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Lower respiratory infections and all related infections in the thorax","Streptococcus pneumoniae",983.452755456796,1484.55219723272,647.824795503914,8
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Meningitis and other bacterial central nervous system infections","Escherichia coli",11.1854352787969,17.2607372790469,6.27269173785175,8
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Meningitis and other bacterial central nervous system infections","Group B Streptococcus",27.3452042033765,38.9050755432651,15.9984889073443,4
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Meningitis and other bacterial central nervous system infections","Haemophilus influenzae",9.91656931538652,14.3614072675524,5.63207320007631,3
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Meningitis and other bacterial central nervous system infections","Klebsiella pneumoniae",14.0810735567088,22.3450042242149,7.62521339204663,7
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Meningitis and other bacterial central nervous system infections","Listeria monocytogenes",5.87824155859152,9.90576099482086,3.05348061693742,0
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Meningitis and other bacterial central nervous system infections","Neisseria meningitidis",8.68736164083371,12.4444633108314,5.03246581118462,0
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Meningitis and other bacterial central nervous system infections","Staphylococcus aureus",7.57681400000095,11.15295572489,4.28205660212661,6
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Meningitis and other bacterial central nervous system infections","Streptococcus pneumoniae",18.0226683007484,26.1000401352826,10.7199544402511,8
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Peritoneal and intra-abdominal infections","Citrobacter spp.",1.17511313036071,2.75043706656894,0.399284721716322,7
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Peritoneal and intra-abdominal infections","Enterobacter spp.",5.0322337501992,11.159759362667,1.70164246092178,7
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Peritoneal and intra-abdominal infections","Enterococcus faecalis",6.48589502506401,16.0762398680674,2.00511934938194,3
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Peritoneal and intra-abdominal infections","Enterococcus faecium",7.57378941906632,18.3194492074553,2.50166058938479,3
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Peritoneal and intra-abdominal infections","Escherichia coli",19.2280484724707,42.0079615942633,7.50026279963501,8
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Peritoneal and intra-abdominal infections","Klebsiella pneumoniae",6.47745128894423,14.2722736574008,2.38178565850519,7
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Peritoneal and intra-abdominal infections","Other Klebsiella species",3.29160297532676,8.45515485394271,1.04040362648143,0
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Peritoneal and intra-abdominal infections","Proteus spp.",1.54414942944999,3.81663707257672,0.47941814131304,6
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Peritoneal and intra-abdominal infections","Pseudomonas aeruginosa",7.78148066517627,18.5119221726909,2.75903152812772,7
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Peritoneal and intra-abdominal infections","Serratia spp.",1.31821228969202,3.16589021387172,0.449342915849918,7
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Peritoneal and intra-abdominal infections","Staphylococcus aureus",20.4967383210837,43.1193553486406,7.44010898774214,6
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Typhoid fever, paratyphoid fever, and invasive non-typhoidal Salmonella","Non-typhoidal Salmonella",0.514240227014327,0.857151976862586,0.27459884120517,2
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Urinary tract infections and pyelonephritis","Acinetobacter baumannii",0.831053937829142,2.76828292818906,0.143911458872366,8
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Urinary tract infections and pyelonephritis","Citrobacter spp.",0.13731636435847,0.374102661284952,0.0449132885429055,7
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Urinary tract infections and pyelonephritis","Enterobacter spp.",0.663322003862424,1.85791271072884,0.204701646258175,7
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Urinary tract infections and pyelonephritis","Enterococcus faecalis",1.0693438685904,2.15267037326117,0.571714064053149,3
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Urinary tract infections and pyelonephritis","Enterococcus faecium",0.372792300758028,1.03763776449812,0.090573306524615,3
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Urinary tract infections and pyelonephritis","Escherichia coli",2.807931703205,6.25903013651236,1.33441006401287,8
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Urinary tract infections and pyelonephritis","Group B Streptococcus",0.364533592456938,0.857858134112681,0.159082978208599,4
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Urinary tract infections and pyelonephritis","Klebsiella pneumoniae",0.842469279457286,2.13981149808959,0.310558282086582,7
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Urinary tract infections and pyelonephritis","Morganella spp.",0.102182746277643,0.283296172738574,0.0317103583976165,4
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Urinary tract infections and pyelonephritis","Other enterococci",0.481558418295516,1.26631170846875,0.180797756178476,3
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Urinary tract infections and pyelonephritis","Proteus spp.",0.554994288243909,1.32177982118817,0.228951352732204,6
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Urinary tract infections and pyelonephritis","Providencia spp.",0.0853248207636173,0.263260199588205,0.0203088653320807,0
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Urinary tract infections and pyelonephritis","Pseudomonas aeruginosa",0.755958023702166,2.15543448570186,0.200062782513055,7
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Urinary tract infections and pyelonephritis","Serratia spp.",0.154220504393468,0.429156802500476,0.0400241266162384,7
1,"Deaths",5,"East Asia",3,"All",42,"Neonatal",294,"All causes",2019,1,"Number","Urinary tract infections and pyelonephritis","Staphylococcus aureus",0.777451100196521,2.06488775320371,0.274983903941896,6
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Bacterial infections of the skin and subcutaneous systems","Acinetobacter baumannii",2031.77995932235,10463.4286692325,109.827345045536,8
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Bacterial infections of the skin and subcutaneous systems","Enterobacter spp.",1256.91206940982,3042.42207955278,288.642043028211,7
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Bacterial infections of the skin and subcutaneous systems","Enterococcus faecalis",1237.25046354116,5695.00743033738,74.1525595090709,3
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Bacterial infections of the skin and subcutaneous systems","Escherichia coli",3247.70962074193,8289.90596461743,849.741864097448,8
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Bacterial infections of the skin and subcutaneous systems","Group A Streptococcus",21941.5670349047,53786.4165398776,5701.04434890241,2
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Bacterial infections of the skin and subcutaneous systems","Group B Streptococcus",4655.58436123982,13730.2947044588,894.093578053881,4
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Bacterial infections of the skin and subcutaneous systems","Klebsiella pneumoniae",1161.13867465318,4202.14190651521,143.939058609348,7
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Bacterial infections of the skin and subcutaneous systems","Other enterococci",2278.89378738856,5681.16710534508,556.819736383806,3
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Bacterial infections of the skin and subcutaneous systems","Proteus spp.",1337.03155003187,3529.0318448391,324.804492854132,6
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Bacterial infections of the skin and subcutaneous systems","Pseudomonas aeruginosa",3462.85086624521,8548.49332213065,836.270020153167,7
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Bacterial infections of the skin and subcutaneous systems","Staphylococcus aureus",4265.86810017953,10132.2169418397,1114.61756568296,6
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Bloodstream infections","Acinetobacter baumannii",94633.9231372713,159226.673557447,49923.6465388915,8
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Bloodstream infections","Citrobacter spp.",7209.17875615496,12460.2254172365,3683.91615327446,7
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Bloodstream infections","Enterobacter spp.",56284.8015414994,95590.9261422419,30589.0982505102,7
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Bloodstream infections","Enterococcus faecalis",9666.63234190961,16202.2124239643,5294.04759036013,3
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Bloodstream infections","Enterococcus faecium",15051.6028200571,24903.9833035637,8212.63116691767,3
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Bloodstream infections","Escherichia coli",28963.0252678775,48925.491825412,15663.1654910681,8
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Bloodstream infections","Group A Streptococcus",5671.33509557284,9635.74715603376,2973.47598629257,2
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Bloodstream infections","Group B Streptococcus",17230.8426955803,29047.6450811036,9428.66133102891,4
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Bloodstream infections","Klebsiella pneumoniae",31653.9889491078,52983.5848663499,17298.8989299288,7
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Bloodstream infections","Neisseria meningitidis",6662.4569225221,11109.9284151412,3449.34143049292,0
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Bloodstream infections","Non-typhoidal Salmonella",5220.97722953796,8716.30759990973,2820.98962517711,2
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Bloodstream infections","Other enterococci",12092.3594959521,20576.0310317472,6464.29205472993,3
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Bloodstream infections","Proteus spp.",6119.03004811483,10451.1653742425,3314.3189839027,6
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Bloodstream infections","Pseudomonas aeruginosa",29808.1857677295,49879.8181632417,16277.2908937759,7
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Bloodstream infections","Salmonella Typhi",560.337713212567,1004.24968530344,273.497308116653,3
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Bloodstream infections","Serratia spp.",11857.1542636372,20088.7808983008,6416.04346099344,7
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Bloodstream infections","Staphylococcus aureus",77220.2787166325,129268.88854618,42401.9886439664,6
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Bloodstream infections","Streptococcus pneumoniae",18298.9514281402,30569.2733286602,9924.50140681078,8
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Diarrhoea","Aeromonas spp.",184.597122145798,395.004188533508,71.761105912929,0
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Diarrhoea","Campylobacter spp.",232.745344257058,735.183365907966,29.3645970023197,0
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Diarrhoea","Clostridioides difficile",4150.34434440605,8292.54699017972,1990.75407217308,0
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Diarrhoea","Escherichia coli",29.5738085932019,63.348549298428,11.6870282714339,8
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Diarrhoea","Non-typhoidal Salmonella",283.193293626314,1221.07705842643,0,2
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Diarrhoea","Shigella spp.",195.191663328128,479.829157022294,60.8559997311133,2
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Diarrhoea","Vibrio cholerae",167.26575329742,339.297386027397,72.7352214470317,0
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Endocarditis and other cardiac infections","Acinetobacter baumannii",2777.85771390738,4633.94209102958,1538.59083719578,8
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Endocarditis and other cardiac infections","Enterobacter spp.",1635.01886921403,2821.83937199247,894.193952919944,7
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Endocarditis and other cardiac infections","Enterococcus faecalis",286.352649510577,483.512930916066,165.507682665896,3
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Endocarditis and other cardiac infections","Enterococcus faecium",454.575448725191,758.322514127669,264.651401196153,3
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Endocarditis and other cardiac infections","Escherichia coli",883.621635431105,1457.17788477335,522.037832829138,8
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Endocarditis and other cardiac infections","Group A Streptococcus",196.4369004296,317.255519149122,115.515208347184,2
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Endocarditis and other cardiac infections","Group B Streptococcus",536.853530577908,883.91116183877,313.997470050532,4
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Endocarditis and other cardiac infections","Klebsiella pneumoniae",942.875420605188,1576.77920167312,549.485922214158,7
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Endocarditis and other cardiac infections","Non-typhoidal Salmonella",152.914595114131,253.083565557081,86.6973202648236,2
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Endocarditis and other cardiac infections","Other enterococci",351.19378777509,589.07382824548,190.931609926638,3
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Endocarditis and other cardiac infections","Proteus spp.",180.405337732201,303.888169603893,103.308502220468,6
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Endocarditis and other cardiac infections","Pseudomonas aeruginosa",884.141051197615,1475.90811052619,505.637279627147,7
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Endocarditis and other cardiac infections","Salmonella Typhi",18.3738862700345,30.9315933273208,10.1523380081986,3
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Endocarditis and other cardiac infections","Serratia spp.",344.963831162174,577.730978922263,194.471774189188,7
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Endocarditis and other cardiac infections","Staphylococcus aureus",2348.68212140609,3905.62243330636,1358.87884655506,6
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Endocarditis and other cardiac infections","Streptococcus pneumoniae",553.500639468039,920.566391552361,323.39366166187,8
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Gonorrhoea and chlamydia","Chlamydia spp.",62.5314536581791,77.2248259103238,46.9623394098902,0
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Gonorrhoea and chlamydia","Neisseria gonorrhoeae",204.82086112763,252.964778763278,155.223687676691,0
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Infections of bones, joints, and related organs","Enterobacter spp.",218.38915479284,496.247341198454,67.1898786827901,7
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Infections of bones, joints, and related organs","Enterococcus faecalis",336.920840955251,772.807333540275,103.66545828623,3
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Infections of bones, joints, and related organs","Enterococcus faecium",87.9114595649729,200.019709856027,26.8526430202381,3
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Infections of bones, joints, and related organs","Escherichia coli",555.154090135015,1288.03778498441,175.301135641335,8
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Infections of bones, joints, and related organs","Group A Streptococcus",880.915209139467,2034.12509804599,272.726629680112,2
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Infections of bones, joints, and related organs","Group B Streptococcus",656.518545680826,1842.84523644878,157.572649875779,4
1,"Deaths",5,"East Asia",3,"All",192,"5 plus",294,"All causes",2019,1,"Number","Infections of bones, joints, and related organs","Klebsiella pneumoniae",179.564449512454,425.391361838316,57.0095659125855,7
