ISO3,Year,Pathogen,Antibiotic_standardized,ATC Class,Total Isolates,Resistant Isolates,"Antibiotic consumption (DDD/1,000/day)",Global abx consumption,Antibiotic Consumption Relative to Global Value,National Income per capita (log),Global Value National Income per capita (log),National Income per capita (log) Relative to Global Value,Mean Years Schooling,Global Value Years Schooling,Mean Years Schooling Relative to Global Value,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene from diarrhoea, intestinal nematode infections, malnutrition and acute respiratory infections (deaths per 100,000 population) Relative to Global Value","Proportion of population practicing open defecation (across all locations, %) Relative to Global Value","Proportion of population using basic drinking water services (across all locations, %) Relative to Global Value","Proportion of population using basic sanitation services (across all locations, %) Relative to Global Value","Proportion of population using safely managed drinking water services (across all locations, %) Relative to Global Value","Proportion of population using safely managed sanitation services (across all locations, %) Relative to Global Value","Proportion of population with basic handwashing facilities on premises (across all locations, %) Relative to Global Value","Proportion of schools with access to basic drinking water (primary schools only, %) Relative to Global Value","Proportion of schools with access to single-sex basic sanitation (primary schools only, %) Relative to Global Value","Proportion of schools with basic handwashing facilities (primary schools only, %) Relative to Global Value","Proportion of wastewater treated (across all locations and activities, %) Relative to Global Value",Population,Life Expectancy,Global Value Life Expectancy,Life Expectancy Relative to Global Value,Percent Resistant Isolates
GEO,2017,K. pneumoniae,Third-generation cephalosporins,J01D,117.0,102.98400000000001,4.984,3.032,1.6437994722955145,9.466858210119726,9.681743650006409,0.9778050888708936,12.87436008,8.439512571,1.5254862140070862,0.4511817635014692,0.0,1.0905741863966014,1.1491158664222905,1.023617378989356,0.7052346525827162,1.2945893182397876,1.1933904735548668,1.1326826759867075,1.170231658252858,0.9552747849681105,3729222.3880946673,73.5701,72.56895153,1.013795823818484,88.02051282051283
GEO,2017,K. pneumoniae,Third-generation cephalosporins,J01D,117.0,102.98400000000001,4.984,3.032,1.6437994722955145,9.466858210119726,9.681743650006409,0.9778050888708936,12.87436008,8.439512571,1.5254862140070862,0.4511817635014692,0.0,1.0905741863966014,1.1491158664222905,1.023617378989356,0.7052346525827162,1.2945893182397876,1.1933904735548668,1.1326826759867075,1.170231658252858,0.9552747849681105,10479069.92284731,73.5701,72.56895153,1.013795823818484,88.02051282051283
GEO,2018,E. coli,Carbapenems,J01D,146.0,13.992,5.613,3.067,1.8301271600912945,9.524961392360764,9.703341551786517,0.9816166257290087,12.84828997,8.520605764,1.507908043848794,0.46674353652208894,0.0,1.0857061291660273,1.1346565121056615,0.9996868971694499,0.6687785258484196,1.280632902477316,1.167597363678816,1.136316618649571,1.1722954779313937,0.9723823874598453,3696710.143677509,73.3414,72.81611356,1.0072138763567373,9.583561643835617
GEO,2018,E. coli,Carbapenems,J01D,146.0,13.992,5.613,3.067,1.8301271600912945,9.524961392360764,9.703341551786517,0.9816166257290087,12.84828997,8.520605764,1.507908043848794,0.46674353652208894,0.0,1.0857061291660273,1.1346565121056615,0.9996868971694499,0.6687785258484196,1.280632902477316,1.167597363678816,1.136316618649571,1.1722954779313937,0.9723823874598453,10575626.341264397,73.3414,72.81611356,1.0072138763567373,9.583561643835617
GEO,2018,E. coli,Fluoroquinolones,J01M,150.0,74.995,4.328,2.089,2.071804691239828,9.524961392360764,9.703341551786517,0.9816166257290087,12.84828997,8.520605764,1.507908043848794,0.46674353652208894,0.0,1.0857061291660273,1.1346565121056615,0.9996868971694499,0.6687785258484196,1.280632902477316,1.167597363678816,1.136316618649571,1.1722954779313937,0.9723823874598453,3696710.143677509,73.3414,72.81611356,1.0072138763567373,49.99666666666667
GEO,2018,E. coli,Fluoroquinolones,J01M,150.0,74.995,4.328,2.089,2.071804691239828,9.524961392360764,9.703341551786517,0.9816166257290087,12.84828997,8.520605764,1.507908043848794,0.46674353652208894,0.0,1.0857061291660273,1.1346565121056615,0.9996868971694499,0.6687785258484196,1.280632902477316,1.167597363678816,1.136316618649571,1.1722954779313937,0.9723823874598453,10575626.341264397,73.3414,72.81611356,1.0072138763567373,49.99666666666667
GEO,2018,E. coli,Third-generation cephalosporins,J01D,154.0,83.024,5.613,3.067,1.8301271600912945,9.524961392360764,9.703341551786517,0.9816166257290087,12.84828997,8.520605764,1.507908043848794,0.46674353652208894,0.0,1.0857061291660273,1.1346565121056615,0.9996868971694499,0.6687785258484196,1.280632902477316,1.167597363678816,1.136316618649571,1.1722954779313937,0.9723823874598453,3696710.143677509,73.3414,72.81611356,1.0072138763567373,53.91168831168831
GEO,2018,E. coli,Third-generation cephalosporins,J01D,154.0,83.024,5.613,3.067,1.8301271600912945,9.524961392360764,9.703341551786517,0.9816166257290087,12.84828997,8.520605764,1.507908043848794,0.46674353652208894,0.0,1.0857061291660273,1.1346565121056615,0.9996868971694499,0.6687785258484196,1.280632902477316,1.167597363678816,1.136316618649571,1.1722954779313937,0.9723823874598453,10575626.341264397,73.3414,72.81611356,1.0072138763567373,53.91168831168831
GEO,2018,K. pneumoniae,Carbapenems,J01D,228.0,71.00399999999999,5.613,3.067,1.8301271600912945,9.524961392360764,9.703341551786517,0.9816166257290087,12.84828997,8.520605764,1.507908043848794,0.46674353652208894,0.0,1.0857061291660273,1.1346565121056615,0.9996868971694499,0.6687785258484196,1.280632902477316,1.167597363678816,1.136316618649571,1.1722954779313937,0.9723823874598453,3696710.143677509,73.3414,72.81611356,1.0072138763567373,31.142105263157887
GEO,2018,K. pneumoniae,Carbapenems,J01D,228.0,71.00399999999999,5.613,3.067,1.8301271600912945,9.524961392360764,9.703341551786517,0.9816166257290087,12.84828997,8.520605764,1.507908043848794,0.46674353652208894,0.0,1.0857061291660273,1.1346565121056615,0.9996868971694499,0.6687785258484196,1.280632902477316,1.167597363678816,1.136316618649571,1.1722954779313937,0.9723823874598453,10575626.341264397,73.3414,72.81611356,1.0072138763567373,31.142105263157887
GEO,2018,K. pneumoniae,Fluoroquinolones,J01M,211.0,114.036,4.328,2.089,2.071804691239828,9.524961392360764,9.703341551786517,0.9816166257290087,12.84828997,8.520605764,1.507908043848794,0.46674353652208894,0.0,1.0857061291660273,1.1346565121056615,0.9996868971694499,0.6687785258484196,1.280632902477316,1.167597363678816,1.136316618649571,1.1722954779313937,0.9723823874598453,3696710.143677509,73.3414,72.81611356,1.0072138763567373,54.04549763033175
GEO,2018,K. pneumoniae,Fluoroquinolones,J01M,211.0,114.036,4.328,2.089,2.071804691239828,9.524961392360764,9.703341551786517,0.9816166257290087,12.84828997,8.520605764,1.507908043848794,0.46674353652208894,0.0,1.0857061291660273,1.1346565121056615,0.9996868971694499,0.6687785258484196,1.280632902477316,1.167597363678816,1.136316618649571,1.1722954779313937,0.9723823874598453,10575626.341264397,73.3414,72.81611356,1.0072138763567373,54.04549763033175
GEO,2018,K. pneumoniae,Third-generation cephalosporins,J01D,210.0,181.037,5.613,3.067,1.8301271600912945,9.524961392360764,9.703341551786517,0.9816166257290087,12.84828997,8.520605764,1.507908043848794,0.46674353652208894,0.0,1.0857061291660273,1.1346565121056615,0.9996868971694499,0.6687785258484196,1.280632902477316,1.167597363678816,1.136316618649571,1.1722954779313937,0.9723823874598453,3696710.143677509,73.3414,72.81611356,1.0072138763567373,86.20809523809524
GEO,2018,K. pneumoniae,Third-generation cephalosporins,J01D,210.0,181.037,5.613,3.067,1.8301271600912945,9.524961392360764,9.703341551786517,0.9816166257290087,12.84828997,8.520605764,1.507908043848794,0.46674353652208894,0.0,1.0857061291660273,1.1346565121056615,0.9996868971694499,0.6687785258484196,1.280632902477316,1.167597363678816,1.136316618649571,1.1722954779313937,0.9723823874598453,10575626.341264397,73.3414,72.81611356,1.0072138763567373,86.20809523809524
GRC,2000,E. coli,Aminoglycosides,J01G,358.0,16.0,0.241,0.189,1.2751322751322751,10.252754318258809,9.306411633902202,1.101687172412317,9.024448565,7.018822888,1.2857495778143933,0.15885396748880898,0.04736168726096357,1.2278031563663843,1.7460028220717807,1.936712289292159,2.375505486696768,1.9836563485774883,1.3688826033786832,1.2376379957160006,1.370142281130192,1.204484743435739,11091573.040246304,78.3771,67.67219577,1.1581876294716837,4.4692737430167595
GRC,2000,E. coli,Carbapenems,J01D,282.0,3.0,8.018,1.244,6.445337620578779,10.252754318258809,9.306411633902202,1.101687172412317,9.024448565,7.018822888,1.2857495778143933,0.15885396748880898,0.04736168726096357,1.2278031563663843,1.7460028220717807,1.936712289292159,2.375505486696768,1.9836563485774883,1.3688826033786832,1.2376379957160006,1.370142281130192,1.204484743435739,11091573.040246304,78.3771,67.67219577,1.1581876294716837,1.0638297872340425
GRC,2000,E. coli,Fluoroquinolones,J01M,350.0,15.0,1.863,1.044,1.7844827586206895,10.252754318258809,9.306411633902202,1.101687172412317,9.024448565,7.018822888,1.2857495778143933,0.15885396748880898,0.04736168726096357,1.2278031563663843,1.7460028220717807,1.936712289292159,2.375505486696768,1.9836563485774883,1.3688826033786832,1.2376379957160006,1.370142281130192,1.204484743435739,11091573.040246304,78.3771,67.67219577,1.1581876294716837,4.285714285714286
GRC,2000,E. coli,Third-generation cephalosporins,J01D,361.0,13.0,8.018,1.244,6.445337620578779,10.252754318258809,9.306411633902202,1.101687172412317,9.024448565,7.018822888,1.2857495778143933,0.15885396748880898,0.04736168726096357,1.2278031563663843,1.7460028220717807,1.936712289292159,2.375505486696768,1.9836563485774883,1.3688826033786832,1.2376379957160006,1.370142281130192,1.204484743435739,11091573.040246304,78.3771,67.67219577,1.1581876294716837,3.601108033240997
GRC,2000,E. faecalis,Vancomycin,Total,119.0,0.0,26.3,9.8,2.683673469387755,10.252754318258809,9.306411633902202,1.101687172412317,9.024448565,7.018822888,1.2857495778143933,0.15885396748880898,0.04736168726096357,1.2278031563663843,1.7460028220717807,1.936712289292159,2.375505486696768,1.9836563485774883,1.3688826033786832,1.2376379957160006,1.370142281130192,1.204484743435739,11091573.040246304,78.3771,67.67219577,1.1581876294716837,0.0
GRC,2000,S. aureus,Oxacillin/Methicillin (MRSA),J01C,366.0,182.0,6.501,2.869,2.2659463227605436,10.252754318258809,9.306411633902202,1.101687172412317,9.024448565,7.018822888,1.2857495778143933,0.15885396748880898,0.04736168726096357,1.2278031563663843,1.7460028220717807,1.936712289292159,2.375505486696768,1.9836563485774883,1.3688826033786832,1.2376379957160006,1.370142281130192,1.204484743435739,11091573.040246304,78.3771,67.67219577,1.1581876294716837,49.72677595628415
GRC,2001,E. coli,Aminoglycosides,J01G,569.0,27.0,0.248,0.189,1.312169312169312,10.289312420282641,9.319039800754524,1.1041172309887075,9.169122832,7.106974515,1.2901583947779218,0.16482223644705823,0.04890498712602636,1.2191322710605648,1.719943904802789,1.924156924549189,2.386139742465912,1.8922380771080416,1.3647678894901571,1.227639722471164,1.3653695895898723,1.2057269074860464,11139282.880196383,78.8359,68.02677314,1.1588951873074247,4.745166959578207
GRC,2001,E. coli,Carbapenems,J01D,394.0,4.0,8.317,1.298,6.407550077041602,10.289312420282641,9.319039800754524,1.1041172309887075,9.169122832,7.106974515,1.2901583947779218,0.16482223644705823,0.04890498712602636,1.2191322710605648,1.719943904802789,1.924156924549189,2.386139742465912,1.8922380771080416,1.3647678894901571,1.227639722471164,1.3653695895898723,1.2057269074860464,11139282.880196383,78.8359,68.02677314,1.1588951873074247,1.015228426395939
GRC,2001,E. coli,Fluoroquinolones,J01M,539.0,51.0,2.271,1.19,1.908403361344538,10.289312420282641,9.319039800754524,1.1041172309887075,9.169122832,7.106974515,1.2901583947779218,0.16482223644705823,0.04890498712602636,1.2191322710605648,1.719943904802789,1.924156924549189,2.386139742465912,1.8922380771080416,1.3647678894901571,1.227639722471164,1.3653695895898723,1.2057269074860464,11139282.880196383,78.8359,68.02677314,1.1588951873074247,9.461966604823747
GRC,2001,E. coli,Third-generation cephalosporins,J01D,569.0,31.0,8.317,1.298,6.407550077041602,10.289312420282641,9.319039800754524,1.1041172309887075,9.169122832,7.106974515,1.2901583947779218,0.16482223644705823,0.04890498712602636,1.2191322710605648,1.719943904802789,1.924156924549189,2.386139742465912,1.8922380771080416,1.3647678894901571,1.227639722471164,1.3653695895898723,1.2057269074860464,11139282.880196383,78.8359,68.02677314,1.1588951873074247,5.448154657293498
GRC,2001,E. faecalis,Aminoglycosides (high-level),J01G,100.0,56.0,0.248,0.189,1.312169312169312,10.289312420282641,9.319039800754524,1.1041172309887075,9.169122832,7.106974515,1.2901583947779218,0.16482223644705823,0.04890498712602636,1.2191322710605648,1.719943904802789,1.924156924549189,2.386139742465912,1.8922380771080416,1.3647678894901571,1.227639722471164,1.3653695895898723,1.2057269074860464,11139282.880196383,78.8359,68.02677314,1.1588951873074247,56.0
GRC,2001,E. faecalis,Vancomycin,Total,204.0,15.0,27.2,9.9,2.7474747474747474,10.289312420282641,9.319039800754524,1.1041172309887075,9.169122832,7.106974515,1.2901583947779218,0.16482223644705823,0.04890498712602636,1.2191322710605648,1.719943904802789,1.924156924549189,2.386139742465912,1.8922380771080416,1.3647678894901571,1.227639722471164,1.3653695895898723,1.2057269074860464,11139282.880196383,78.8359,68.02677314,1.1588951873074247,7.352941176470588
GRC,2001,S. aureus,Oxacillin/Methicillin (MRSA),J01C,361.0,144.0,6.522,2.953,2.208601422282425,10.289312420282641,9.319039800754524,1.1041172309887075,9.169122832,7.106974515,1.2901583947779218,0.16482223644705823,0.04890498712602636,1.2191322710605648,1.719943904802789,1.924156924549189,2.386139742465912,1.8922380771080416,1.3647678894901571,1.227639722471164,1.3653695895898723,1.2057269074860464,11139282.880196383,78.8359,68.02677314,1.1588951873074247,39.88919667590028
GRC,2002,E. coli,Aminoglycosides,J01G,553.0,35.0,0.232,0.136,1.7058823529411764,10.315670762246844,9.331008658180078,1.1055257947064014,9.313797099,7.201227181,1.2933624873790799,0.16492989204793884,0.05046956073023392,1.2111018400572517,1.6941146507185307,1.903927847243426,2.3803428064573446,1.7765189263924284,1.3215195509353481,1.2074184319047199,1.3402934699676878,1.207013999838645,11160942.064645624,78.9691,68.30208123,1.1561741396148668,6.329113924050633
GRC,2002,E. coli,Carbapenems,J01D,556.0,2.0,9.892,1.295,7.638610038610039,10.315670762246844,9.331008658180078,1.1055257947064014,9.313797099,7.201227181,1.2933624873790799,0.16492989204793884,0.05046956073023392,1.2111018400572517,1.6941146507185307,1.903927847243426,2.3803428064573446,1.7765189263924284,1.3215195509353481,1.2074184319047199,1.3402934699676878,1.207013999838645,11160942.064645624,78.9691,68.30208123,1.1561741396148668,0.3597122302158273
GRC,2002,E. coli,Fluoroquinolones,J01M,586.0,77.0,2.77,1.254,2.2089314194577354,10.315670762246844,9.331008658180078,1.1055257947064014,9.313797099,7.201227181,1.2933624873790799,0.16492989204793884,0.05046956073023392,1.2111018400572517,1.6941146507185307,1.903927847243426,2.3803428064573446,1.7765189263924284,1.3215195509353481,1.2074184319047199,1.3402934699676878,1.207013999838645,11160942.064645624,78.9691,68.30208123,1.1561741396148668,13.139931740614335
GRC,2002,E. coli,Third-generation cephalosporins,J01D,581.0,37.0,9.892,1.295,7.638610038610039,10.315670762246844,9.331008658180078,1.1055257947064014,9.313797099,7.201227181,1.2933624873790799,0.16492989204793884,0.05046956073023392,1.2111018400572517,1.6941146507185307,1.903927847243426,2.3803428064573446,1.7765189263924284,1.3215195509353481,1.2074184319047199,1.3402934699676878,1.207013999838645,11160942.064645624,78.9691,68.30208123,1.1561741396148668,6.368330464716007
GRC,2002,E. faecalis,Aminoglycosides (high-level),J01G,128.0,77.0,0.232,0.136,1.7058823529411764,10.315670762246844,9.331008658180078,1.1055257947064014,9.313797099,7.201227181,1.2933624873790799,0.16492989204793884,0.05046956073023392,1.2111018400572517,1.6941146507185307,1.903927847243426,2.3803428064573446,1.7765189263924284,1.3215195509353481,1.2074184319047199,1.3402934699676878,1.207013999838645,11160942.064645624,78.9691,68.30208123,1.1561741396148668,60.15625
GRC,2002,E. faecalis,Vancomycin,Total,211.0,28.0,32.8,10.1,3.2475247524752473,10.315670762246844,9.331008658180078,1.1055257947064014,9.313797099,7.201227181,1.2933624873790799,0.16492989204793884,0.05046956073023392,1.2111018400572517,1.6941146507185307,1.903927847243426,2.3803428064573446,1.7765189263924284,1.3215195509353481,1.2074184319047199,1.3402934699676878,1.207013999838645,11160942.064645624,78.9691,68.30208123,1.1561741396148668,13.270142180094787
GRC,2002,S. aureus,Oxacillin/Methicillin (MRSA),J01C,368.0,162.0,8.355,3.222,2.5931098696461827,10.315670762246844,9.331008658180078,1.1055257947064014,9.313797099,7.201227181,1.2933624873790799,0.16492989204793884,0.05046956073023392,1.2111018400572517,1.6941146507185307,1.903927847243426,2.3803428064573446,1.7765189263924284,1.3215195509353481,1.2074184319047199,1.3402934699676878,1.207013999838645,11160942.064645624,78.9691,68.30208123,1.1561741396148668,44.02173913043478
GRC,2003,E. coli,Aminoglycosides,J01G,1054.0,58.0,0.202,0.124,1.6290322580645162,10.366099027004264,9.353263140629114,1.1082869017097947,9.458471366,7.255730833,1.3035863076647842,0.17137801903137423,0.05237623371571009,1.2055014419656203,1.660225575375178,1.89235032970447,2.318247512475226,1.6669532865791437,1.3115930049522817,1.2042127044294597,1.3017399106568084,1.2070001000730275,11162073.056965996,79.0293,68.58022177,1.1523628527338898,5.502846299810247
GRC,2003,E. coli,Carbapenems,J01D,1050.0,4.0,10.01,1.333,7.509377344336084,10.366099027004264,9.353263140629114,1.1082869017097947,9.458471366,7.255730833,1.3035863076647842,0.17137801903137423,0.05237623371571009,1.2055014419656203,1.660225575375178,1.89235032970447,2.318247512475226,1.6669532865791437,1.3115930049522817,1.2042127044294597,1.3017399106568084,1.2070001000730275,11162073.056965996,79.0293,68.58022177,1.1523628527338898,0.38095238095238093
GRC,2003,E. coli,Fluoroquinolones,J01M,1068.0,131.0,2.341,1.361,1.7200587803085967,10.366099027004264,9.353263140629114,1.1082869017097947,9.458471366,7.255730833,1.3035863076647842,0.17137801903137423,0.05237623371571009,1.2055014419656203,1.660225575375178,1.89235032970447,2.318247512475226,1.6669532865791437,1.3115930049522817,1.2042127044294597,1.3017399106568084,1.2070001000730275,11162073.056965996,79.0293,68.58022177,1.1523628527338898,12.265917602996256
GRC,2003,E. coli,Third-generation cephalosporins,J01D,1071.0,60.0,10.01,1.333,7.509377344336084,10.366099027004264,9.353263140629114,1.1082869017097947,9.458471366,7.255730833,1.3035863076647842,0.17137801903137423,0.05237623371571009,1.2055014419656203,1.660225575375178,1.89235032970447,2.318247512475226,1.6669532865791437,1.3115930049522817,1.2042127044294597,1.3017399106568084,1.2070001000730275,11162073.056965996,79.0293,68.58022177,1.1523628527338898,5.602240896358543
GRC,2003,E. faecalis,Aminoglycosides (high-level),J01G,187.0,97.0,0.202,0.124,1.6290322580645162,10.366099027004264,9.353263140629114,1.1082869017097947,9.458471366,7.255730833,1.3035863076647842,0.17137801903137423,0.05237623371571009,1.2055014419656203,1.660225575375178,1.89235032970447,2.318247512475226,1.6669532865791437,1.3115930049522817,1.2042127044294597,1.3017399106568084,1.2070001000730275,11162073.056965996,79.0293,68.58022177,1.1523628527338898,51.8716577540107
GRC,2003,E. faecalis,Vancomycin,Total,439.0,30.0,33.3,10.1,3.297029702970297,10.366099027004264,9.353263140629114,1.1082869017097947,9.458471366,7.255730833,1.3035863076647842,0.17137801903137423,0.05237623371571009,1.2055014419656203,1.660225575375178,1.89235032970447,2.318247512475226,1.6669532865791437,1.3115930049522817,1.2042127044294597,1.3017399106568084,1.2070001000730275,11162073.056965996,79.0293,68.58022177,1.1523628527338898,6.83371298405467
GRC,2003,E. faecium,Vancomycin,Total,171.0,30.0,33.3,10.1,3.297029702970297,10.366099027004264,9.353263140629114,1.1082869017097947,9.458471366,7.255730833,1.3035863076647842,0.17137801903137423,0.05237623371571009,1.2055014419656203,1.660225575375178,1.89235032970447,2.318247512475226,1.6669532865791437,1.3115930049522817,1.2042127044294597,1.3017399106568084,1.2070001000730275,11162073.056965996,79.0293,68.58022177,1.1523628527338898,17.54385964912281
GRC,2003,S. aureus,Oxacillin/Methicillin (MRSA),J01C,666.0,301.0,7.711,3.158,2.4417352754908173,10.366099027004264,9.353263140629114,1.1082869017097947,9.458471366,7.255730833,1.3035863076647842,0.17137801903137423,0.05237623371571009,1.2055014419656203,1.660225575375178,1.89235032970447,2.318247512475226,1.6669532865791437,1.3115930049522817,1.2042127044294597,1.3017399106568084,1.2070001000730275,11162073.056965996,79.0293,68.58022177,1.1523628527338898,45.1951951951952
GRC,2004,E. coli,Aminoglycosides,J01G,1128.0,65.0,0.22,0.126,1.746031746031746,10.405097647052116,9.389876291649866,1.1081187146528284,9.603145633,7.345499705,1.3073508976473371,0.17405902334611234,0.0,1.1966571246127202,1.6285823574652913,1.8820038588318915,2.2696758689911603,1.5770260804366956,1.3126901241378157,1.1842533969266054,1.2732111347841197,1.2049692040081506,11158841.362695532,79.2893,68.84589069,1.1516925586310545,5.76241134751773
GRC,2004,E. coli,Carbapenems,J01D,1117.0,2.0,9.463,1.392,6.798132183908046,10.405097647052116,9.389876291649866,1.1081187146528284,9.603145633,7.345499705,1.3073508976473371,0.17405902334611234,0.0,1.1966571246127202,1.6285823574652913,1.8820038588318915,2.2696758689911603,1.5770260804366956,1.3126901241378157,1.1842533969266054,1.2732111347841197,1.2049692040081506,11158841.362695532,79.2893,68.84589069,1.1516925586310545,0.17905102954341987
GRC,2004,E. coli,Fluoroquinolones,J01M,1119.0,130.0,1.978,1.547,1.2786037491919846,10.405097647052116,9.389876291649866,1.1081187146528284,9.603145633,7.345499705,1.3073508976473371,0.17405902334611234,0.0,1.1966571246127202,1.6285823574652913,1.8820038588318915,2.2696758689911603,1.5770260804366956,1.3126901241378157,1.1842533969266054,1.2732111347841197,1.2049692040081506,11158841.362695532,79.2893,68.84589069,1.1516925586310545,11.61751563896336
GRC,2004,E. coli,Third-generation cephalosporins,J01D,1126.0,68.0,9.463,1.392,6.798132183908046,10.405097647052116,9.389876291649866,1.1081187146528284,9.603145633,7.345499705,1.3073508976473371,0.17405902334611234,0.0,1.1966571246127202,1.6285823574652913,1.8820038588318915,2.2696758689911603,1.5770260804366956,1.3126901241378157,1.1842533969266054,1.2732111347841197,1.2049692040081506,11158841.362695532,79.2893,68.84589069,1.1516925586310545,6.039076376554174
GRC,2004,E. faecalis,Aminoglycosides (high-level),J01G,314.0,184.0,0.22,0.126,1.746031746031746,10.405097647052116,9.389876291649866,1.1081187146528284,9.603145633,7.345499705,1.3073508976473371,0.17405902334611234,0.0,1.1966571246127202,1.6285823574652913,1.8820038588318915,2.2696758689911603,1.5770260804366956,1.3126901241378157,1.1842533969266054,1.2732111347841197,1.2049692040081506,11158841.362695532,79.2893,68.84589069,1.1516925586310545,58.59872611464968
GRC,2004,E. faecalis,Vancomycin,Total,388.0,16.0,34.1,10.3,3.3106796116504853,10.405097647052116,9.389876291649866,1.1081187146528284,9.603145633,7.345499705,1.3073508976473371,0.17405902334611234,0.0,1.1966571246127202,1.6285823574652913,1.8820038588318915,2.2696758689911603,1.5770260804366956,1.3126901241378157,1.1842533969266054,1.2732111347841197,1.2049692040081506,11158841.362695532,79.2893,68.84589069,1.1516925586310545,4.123711340206185
GRC,2004,E. faecium,Aminoglycosides (high-level),J01G,121.0,63.0,0.22,0.126,1.746031746031746,10.405097647052116,9.389876291649866,1.1081187146528284,9.603145633,7.345499705,1.3073508976473371,0.17405902334611234,0.0,1.1966571246127202,1.6285823574652913,1.8820038588318915,2.2696758689911603,1.5770260804366956,1.3126901241378157,1.1842533969266054,1.2732111347841197,1.2049692040081506,11158841.362695532,79.2893,68.84589069,1.1516925586310545,52.06611570247934
GRC,2004,E. faecium,Vancomycin,Total,177.0,36.0,34.1,10.3,3.3106796116504853,10.405097647052116,9.389876291649866,1.1081187146528284,9.603145633,7.345499705,1.3073508976473371,0.17405902334611234,0.0,1.1966571246127202,1.6285823574652913,1.8820038588318915,2.2696758689911603,1.5770260804366956,1.3126901241378157,1.1842533969266054,1.2732111347841197,1.2049692040081506,11158841.362695532,79.2893,68.84589069,1.1516925586310545,20.338983050847457
GRC,2004,S. aureus,Oxacillin/Methicillin (MRSA),J01C,609.0,270.0,8.005,3.095,2.5864297253634896,10.405097647052116,9.389876291649866,1.1081187146528284,9.603145633,7.345499705,1.3073508976473371,0.17405902334611234,0.0,1.1966571246127202,1.6285823574652913,1.8820038588318915,2.2696758689911603,1.5770260804366956,1.3126901241378157,1.1842533969266054,1.2732111347841197,1.2049692040081506,11158841.362695532,79.2893,68.84589069,1.1516925586310545,44.33497536945813
GRC,2005,E. coli,Aminoglycosides,J01G,1139.0,77.0,0.194,0.118,1.6440677966101696,10.4253494479022,9.420265951934274,1.1066937495285418,9.747819901,7.418438608,1.31399886365414,0.17811571902186224,0.0,1.1911531792430345,1.6010992683877596,1.8522988784674157,2.216830728875814,1.4786116657719575,1.301929517866729,1.1809061169009138,1.2618816618946818,1.2012655276061837,11156401.917284315,79.5899,69.18622531,1.1503720522890888,6.760316066725197
GRC,2005,E. coli,Carbapenems,J01D,1132.0,4.0,9.477,1.471,6.442556084296397,10.4253494479022,9.420265951934274,1.1066937495285418,9.747819901,7.418438608,1.31399886365414,0.17811571902186224,0.0,1.1911531792430345,1.6010992683877596,1.8522988784674157,2.216830728875814,1.4786116657719575,1.301929517866729,1.1809061169009138,1.2618816618946818,1.2012655276061837,11156401.917284315,79.5899,69.18622531,1.1503720522890888,0.35335689045936397
GRC,2005,E. coli,Fluoroquinolones,J01M,1136.0,140.0,2.487,1.707,1.4569420035149385,10.4253494479022,9.420265951934274,1.1066937495285418,9.747819901,7.418438608,1.31399886365414,0.17811571902186224,0.0,1.1911531792430345,1.6010992683877596,1.8522988784674157,2.216830728875814,1.4786116657719575,1.301929517866729,1.1809061169009138,1.2618816618946818,1.2012655276061837,11156401.917284315,79.5899,69.18622531,1.1503720522890888,12.32394366197183
GRC,2005,E. coli,Third-generation cephalosporins,J01D,1139.0,80.0,9.477,1.471,6.442556084296397,10.4253494479022,9.420265951934274,1.1066937495285418,9.747819901,7.418438608,1.31399886365414,0.17811571902186224,0.0,1.1911531792430345,1.6010992683877596,1.8522988784674157,2.216830728875814,1.4786116657719575,1.301929517866729,1.1809061169009138,1.2618816618946818,1.2012655276061837,11156401.917284315,79.5899,69.18622531,1.1503720522890888,7.023705004389815
GRC,2005,E. faecalis,Aminoglycosides (high-level),J01G,448.0,240.0,0.194,0.118,1.6440677966101696,10.4253494479022,9.420265951934274,1.1066937495285418,9.747819901,7.418438608,1.31399886365414,0.17811571902186224,0.0,1.1911531792430345,1.6010992683877596,1.8522988784674157,2.216830728875814,1.4786116657719575,1.301929517866729,1.1809061169009138,1.2618816618946818,1.2012655276061837,11156401.917284315,79.5899,69.18622531,1.1503720522890888,53.57142857142857
GRC,2005,E. faecalis,Vancomycin,Total,510.0,22.0,36.2,10.7,3.3831775700934585,10.4253494479022,9.420265951934274,1.1066937495285418,9.747819901,7.418438608,1.31399886365414,0.17811571902186224,0.0,1.1911531792430345,1.6010992683877596,1.8522988784674157,2.216830728875814,1.4786116657719575,1.301929517866729,1.1809061169009138,1.2618816618946818,1.2012655276061837,11156401.917284315,79.5899,69.18622531,1.1503720522890888,4.313725490196078
GRC,2005,E. faecium,Aminoglycosides (high-level),J01G,195.0,66.0,0.194,0.118,1.6440677966101696,10.4253494479022,9.420265951934274,1.1066937495285418,9.747819901,7.418438608,1.31399886365414,0.17811571902186224,0.0,1.1911531792430345,1.6010992683877596,1.8522988784674157,2.216830728875814,1.4786116657719575,1.301929517866729,1.1809061169009138,1.2618816618946818,1.2012655276061837,11156401.917284315,79.5899,69.18622531,1.1503720522890888,33.84615384615385
