"Consumption","Resistance","Pathogen","DOI","Antibiotic","Weight","ISO3","PC1","PC2","PC3","GDP","Year"
20,20,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
18,22,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
19,21,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
16,20,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
541,11,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
534,15,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
553,11,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
459,20,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
24,17,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
19,27,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
26,77,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
30,7,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
8,0,"K. pneumoniae","10.1097/MD.0000000000013719","J01D",1,"KOR",-0.211052452125298,-4.63521291236268,1.66709176407653,29839.26248,2004
15,0,"K. pneumoniae","10.1097/MD.0000000000013719","J01D",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
20,0,"K. pneumoniae","10.1097/MD.0000000000013719","J01D",1,"KOR",1.3047341502134,-7.15713288385779,1.72850395143177,39093.00887,2012
13,24,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
13,20,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
20,65,"Acinetobacter spp.","10.1097/MD.0000000000013719","J01D",1,"KOR",1.3047341502134,-7.15713288385779,1.72850395143177,39093.00887,2012
8,25,"P. aeruginosa","10.1097/MD.0000000000013719","J01D",1,"KOR",-0.211052452125298,-4.63521291236268,1.66709176407653,29839.26248,2004
11,18,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
20,29,"P. aeruginosa","10.1097/MD.0000000000013719","J01D",1,"KOR",1.3047341502134,-7.15713288385779,1.72850395143177,39093.00887,2012
113,71,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
108,66,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
107,74,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
69,74,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
70,70,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
69,63,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
108,16,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
66,69,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
64,69,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
99,22,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
56,68,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
27,21,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
111,20,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
118,27,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
118,20,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
113,22,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
19,17,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
23,11,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
108,18,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
24,15,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
111,17,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
24,19,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
44,72,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
24,21,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
29,27,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
56,11,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
56,7,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
25,24,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
27,18,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
560,0,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
545,0,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
547,0,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
25,7,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
28,12,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
27,12,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
29,9,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
26,16,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
29,13,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
28,76,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
538,10,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
19,24,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
20,24,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
562,16,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
559,17,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
13,22,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
18,21,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
18,20,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
16,27,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
501,2,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
518,9,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
565,13,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
520,14,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
546,18,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
559,12,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
538,16,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
568,14,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
578,15,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
562,12,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
22,7,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
24,10,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
26,4,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
106,20,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
13,21,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
27,20,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
28,11,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
25,71,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
31,66,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
30,74,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
178,15,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
168,7,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
25,75,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
32,74,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
27,76,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
173,16,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
175,17,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
459,26,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
130,12,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
144,7,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
134,12,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
121,12,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
111,12,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
119,21,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
121,16,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
114,22,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
124,24,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
116,24,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
172,7,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
110,23,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
106,21,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
24,15,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
520,12,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
460,17,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
467,19,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
472,26,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
109,25,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
23,17,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
100,17,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
101,19,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
106,26,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
109,19,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
69,0,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
78,0,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
70,0,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
74,0,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
69,0,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
28,23,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
61,6,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
58,12,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
29,12,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
27,26,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
58,15,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
61,7,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
59,10,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
59,4,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
55,9,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
57,16,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
60,13,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
58,17,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
55,14,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
547,0,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
461,22,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
450,23,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
457,25,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
541,9,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
565,6,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
448,17,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
29,17,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
566,21,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
557,10,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
462,18,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
29,14,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
569,9,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
555,13,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
450,12,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
545,14,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
22,12,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
524,8,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
547,3,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
536,6,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
560,7,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
545,17,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
111,79,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
464,15,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
448,24,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
475,18,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
142,3,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
155,6,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",-0.000767740262989847,-4.95828278867627,1.67334046435254,31058.98564,2005
26,15,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.217216602358663,-5.29657179391285,1.671260401734,32522.77317,2006
464,18,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
483,23,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
545,17,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
465,23,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
530,13,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
29,74,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
24,80,"S. aureus","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
25,10,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
32,12,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
15,18,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.75920846662844,-6.36987737664224,1.61026241419768,35096.62191,2009
476,19,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
19,12,"P. aeruginosa","10.1016/j.ajic.2016.01.025","J01D",1,"KOR",0.425324610835645,-5.61537722953129,1.67209132999796,34235.53986,2007
476,21,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
461,21,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
467,24,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.959523691857287,-6.67111398694461,1.61028631379155,37298.59095,2010
502,27,"E. coli","10.1016/j.ajic.2016.01.025","J01C",1,"KOR",0.614576032373016,-5.939757566807,1.67325857990702,35000.277,2008
