"ISO3","Year","Pathogen","Antibiotic","ATC.Class","Total.Isolates","Resistant.Isolates","Percent.Resistant.Isolates"
"CHL","2013","Morganella spp.","Ceftazidime","J01D","8","1","12.5"
"CHL","2014","Morganella spp.","Ceftazidime","J01D","11","3","27.27"
"CHL","2015","Morganella spp.","Ceftazidime","J01D","11","5","45.45"
"CHL","2016","Morganella spp.","Ceftazidime","J01D","7","1","14.29"
"CHL","2017","Morganella spp.","Ceftazidime","J01D","7","3","42.86"
"CHL","2018","Morganella spp.","Ceftazidime","J01D","12","0","0"
"CHN","2012","Morganella spp.","Ceftazidime","J01D","14","2","14.29"
"CHN","2013","Morganella spp.","Ceftazidime","J01D","19","2","10.53"
"CHN","2014","Morganella spp.","Ceftazidime","J01D","15","3","20"
"CHN","2015","Morganella spp.","Ceftazidime","J01D","13","2","15.38"
"CHN","2016","Morganella spp.","Ceftazidime","J01D","19","2","10.53"
"CHN","2017","Morganella spp.","Ceftazidime","J01D","15","2","13.33"
"CHN","2018","Morganella spp.","Ceftazidime","J01D","50","10","20"
"COL","2012","Morganella spp.","Ceftazidime","J01D","9","1","11.11"
"COL","2013","Morganella spp.","Ceftazidime","J01D","7","0","0"
"COL","2014","Morganella spp.","Ceftazidime","J01D","4","0","0"
"COL","2015","Morganella spp.","Ceftazidime","J01D","9","1","11.11"
"COL","2016","Morganella spp.","Ceftazidime","J01D","10","1","10"
"COL","2017","Morganella spp.","Ceftazidime","J01D","9","0","0"
"COL","2018","Morganella spp.","Ceftazidime","J01D","16","0","0"
"CRI","2018","Morganella spp.","Ceftazidime","J01D","2","1","50"
"HRV","2018","Morganella spp.","Ceftazidime","J01D","9","0","0"
"CZE","2012","Morganella spp.","Ceftazidime","J01D","13","1","7.69"
"CZE","2013","Morganella spp.","Ceftazidime","J01D","13","2","15.38"
"CZE","2014","Morganella spp.","Ceftazidime","J01D","10","0","0"
"CZE","2015","Morganella spp.","Ceftazidime","J01D","8","1","12.5"
"CZE","2016","Morganella spp.","Ceftazidime","J01D","11","1","9.09"
"CZE","2017","Morganella spp.","Ceftazidime","J01D","14","3","21.43"
"CZE","2018","Morganella spp.","Ceftazidime","J01D","14","2","14.29"
"DNK","2012","Morganella spp.","Ceftazidime","J01D","2","0","0"
"DNK","2013","Morganella spp.","Ceftazidime","J01D","5","0","0"
"DNK","2014","Morganella spp.","Ceftazidime","J01D","8","0","0"
"DNK","2015","Morganella spp.","Ceftazidime","J01D","9","1","11.11"
"DNK","2016","Morganella spp.","Ceftazidime","J01D","3","0","0"
"DNK","2017","Morganella spp.","Ceftazidime","J01D","3","0","0"
"DNK","2018","Morganella spp.","Ceftazidime","J01D","3","0","0"
"DOM","2018","Morganella spp.","Ceftazidime","J01D","3","1","33.33"
"FIN","2018","Morganella spp.","Ceftazidime","J01D","1","0","0"
"FRA","2012","Morganella spp.","Ceftazidime","J01D","6","1","16.67"
"FRA","2013","Morganella spp.","Ceftazidime","J01D","12","2","16.67"
"FRA","2014","Morganella spp.","Ceftazidime","J01D","15","1","6.67"
"FRA","2015","Morganella spp.","Ceftazidime","J01D","13","0","0"
"FRA","2016","Morganella spp.","Ceftazidime","J01D","19","3","15.79"
"FRA","2017","Morganella spp.","Ceftazidime","J01D","14","1","7.14"
"FRA","2018","Morganella spp.","Ceftazidime","J01D","29","4","13.79"
"DEU","2012","Morganella spp.","Ceftazidime","J01D","7","0","0"
"DEU","2013","Morganella spp.","Ceftazidime","J01D","16","2","12.5"
"DEU","2014","Morganella spp.","Ceftazidime","J01D","15","2","13.33"
"DEU","2015","Morganella spp.","Ceftazidime","J01D","16","1","6.25"
"DEU","2016","Morganella spp.","Ceftazidime","J01D","14","1","7.14"
"DEU","2017","Morganella spp.","Ceftazidime","J01D","13","0","0"
"DEU","2018","Morganella spp.","Ceftazidime","J01D","30","2","6.67"
"GRC","2012","Morganella spp.","Ceftazidime","J01D","6","0","0"
"GRC","2013","Morganella spp.","Ceftazidime","J01D","12","1","8.33"
"GRC","2014","Morganella spp.","Ceftazidime","J01D","13","0","0"
"GRC","2015","Morganella spp.","Ceftazidime","J01D","7","2","28.57"
"GRC","2016","Morganella spp.","Ceftazidime","J01D","21","2","9.52"
"GRC","2017","Morganella spp.","Ceftazidime","J01D","15","1","6.67"
"GRC","2018","Morganella spp.","Ceftazidime","J01D","10","3","30"
"GTM","2018","Morganella spp.","Ceftazidime","J01D","8","0","0"
"HKG","2013","Morganella spp.","Ceftazidime","J01D","2","1","50"
"HKG","2014","Morganella spp.","Ceftazidime","J01D","2","0","0"
"HKG","2018","Morganella spp.","Ceftazidime","J01D","3","0","0"
"HUN","2012","Morganella spp.","Ceftazidime","J01D","7","0","0"
"HUN","2013","Morganella spp.","Ceftazidime","J01D","12","2","16.67"
"HUN","2014","Morganella spp.","Ceftazidime","J01D","9","0","0"
"HUN","2015","Morganella spp.","Ceftazidime","J01D","8","0","0"
"HUN","2016","Morganella spp.","Ceftazidime","J01D","12","2","16.67"
"HUN","2017","Morganella spp.","Ceftazidime","J01D","12","0","0"
"HUN","2018","Morganella spp.","Ceftazidime","J01D","12","0","0"
"IND","2018","Morganella spp.","Ceftazidime","J01D","14","3","21.43"
"IRL","2013","Morganella spp.","Ceftazidime","J01D","3","1","33.33"
"IRL","2018","Morganella spp.","Ceftazidime","J01D","8","3","37.5"
"ISR","2012","Morganella spp.","Ceftazidime","J01D","9","0","0"
"ISR","2013","Morganella spp.","Ceftazidime","J01D","14","3","21.43"
"ISR","2014","Morganella spp.","Ceftazidime","J01D","10","0","0"
"ISR","2015","Morganella spp.","Ceftazidime","J01D","11","4","36.36"
"ISR","2016","Morganella spp.","Ceftazidime","J01D","10","1","10"
"ISR","2017","Morganella spp.","Ceftazidime","J01D","15","0","0"
"ISR","2018","Morganella spp.","Ceftazidime","J01D","12","0","0"
"ITA","2012","Morganella spp.","Ceftazidime","J01D","9","1","11.11"
"ITA","2013","Morganella spp.","Ceftazidime","J01D","13","2","15.38"
"ITA","2014","Morganella spp.","Ceftazidime","J01D","14","1","7.14"
"ITA","2015","Morganella spp.","Ceftazidime","J01D","10","1","10"
"ITA","2016","Morganella spp.","Ceftazidime","J01D","13","2","15.38"
"ITA","2017","Morganella spp.","Ceftazidime","J01D","11","2","18.18"
"ITA","2018","Morganella spp.","Ceftazidime","J01D","31","3","9.68"
"JPN","2012","Morganella spp.","Ceftazidime","J01D","6","0","0"
"JPN","2013","Morganella spp.","Ceftazidime","J01D","8","0","0"
"JPN","2014","Morganella spp.","Ceftazidime","J01D","5","0","0"
"JPN","2015","Morganella spp.","Ceftazidime","J01D","3","0","0"
"JPN","2016","Morganella spp.","Ceftazidime","J01D","5","2","40"
"JPN","2017","Morganella spp.","Ceftazidime","J01D","7","1","14.29"
"JPN","2018","Morganella spp.","Ceftazidime","J01D","13","1","7.69"
"JOR","2018","Morganella spp.","Ceftazidime","J01D","3","0","0"
"KEN","2013","Morganella spp.","Ceftazidime","J01D","4","0","0"
"KEN","2014","Morganella spp.","Ceftazidime","J01D","6","2","33.33"
"KOR","2012","Morganella spp.","Ceftazidime","J01D","8","2","25"
"KOR","2013","Morganella spp.","Ceftazidime","J01D","5","0","0"
"KOR","2014","Morganella spp.","Ceftazidime","J01D","6","0","0"
"KOR","2015","Morganella spp.","Ceftazidime","J01D","8","1","12.5"
"KOR","2016","Morganella spp.","Ceftazidime","J01D","7","3","42.86"
"KOR","2017","Morganella spp.","Ceftazidime","J01D","6","2","33.33"
"KOR","2018","Morganella spp.","Ceftazidime","J01D","9","2","22.22"
"KWT","2012","Morganella spp.","Ceftazidime","J01D","3","0","0"
"KWT","2013","Morganella spp.","Ceftazidime","J01D","10","3","30"
"KWT","2014","Morganella spp.","Ceftazidime","J01D","10","1","10"
"KWT","2015","Morganella spp.","Ceftazidime","J01D","9","1","11.11"
"KWT","2016","Morganella spp.","Ceftazidime","J01D","10","0","0"
"KWT","2017","Morganella spp.","Ceftazidime","J01D","10","2","20"
"KWT","2018","Morganella spp.","Ceftazidime","J01D","8","0","0"
"LVA","2018","Morganella spp.","Ceftazidime","J01D","2","0","0"
"LTU","2018","Morganella spp.","Ceftazidime","J01D","6","2","33.33"
"MYS","2013","Morganella spp.","Ceftazidime","J01D","6","0","0"
"MYS","2014","Morganella spp.","Ceftazidime","J01D","5","0","0"
"MYS","2015","Morganella spp.","Ceftazidime","J01D","4","0","0"
"MYS","2018","Morganella spp.","Ceftazidime","J01D","5","0","0"
"MEX","2012","Morganella spp.","Ceftazidime","J01D","7","0","0"
"MEX","2013","Morganella spp.","Ceftazidime","J01D","10","0","0"
"MEX","2014","Morganella spp.","Ceftazidime","J01D","12","0","0"
"MEX","2015","Morganella spp.","Ceftazidime","J01D","16","2","12.5"
"MEX","2016","Morganella spp.","Ceftazidime","J01D","21","2","9.52"
"MEX","2017","Morganella spp.","Ceftazidime","J01D","12","1","8.33"
"MEX","2018","Morganella spp.","Ceftazidime","J01D","13","3","23.08"
"MAR","2018","Morganella spp.","Ceftazidime","J01D","11","6","54.55"
"NLD","2012","Morganella spp.","Ceftazidime","J01D","8","0","0"
"NLD","2013","Morganella spp.","Ceftazidime","J01D","12","0","0"
"NLD","2014","Morganella spp.","Ceftazidime","J01D","8","0","0"
"NLD","2015","Morganella spp.","Ceftazidime","J01D","11","2","18.18"
"NLD","2016","Morganella spp.","Ceftazidime","J01D","10","1","10"
"NLD","2017","Morganella spp.","Ceftazidime","J01D","17","2","11.76"
"NLD","2018","Morganella spp.","Ceftazidime","J01D","6","0","0"
"NGA","2013","Morganella spp.","Ceftazidime","J01D","2","0","0"
"NGA","2014","Morganella spp.","Ceftazidime","J01D","3","1","33.33"
"NGA","2018","Morganella spp.","Ceftazidime","J01D","5","0","0"
"PAN","2018","Morganella spp.","Ceftazidime","J01D","1","0","0"
"PHL","2012","Morganella spp.","Ceftazidime","J01D","7","1","14.29"
"PHL","2013","Morganella spp.","Ceftazidime","J01D","11","2","18.18"
"PHL","2014","Morganella spp.","Ceftazidime","J01D","9","0","0"
"PHL","2015","Morganella spp.","Ceftazidime","J01D","8","0","0"
"PHL","2016","Morganella spp.","Ceftazidime","J01D","15","0","0"
"PHL","2017","Morganella spp.","Ceftazidime","J01D","12","0","0"
"PHL","2018","Morganella spp.","Ceftazidime","J01D","6","0","0"
"POL","2013","Morganella spp.","Ceftazidime","J01D","9","1","11.11"
"POL","2014","Morganella spp.","Ceftazidime","J01D","7","0","0"
"POL","2015","Morganella spp.","Ceftazidime","J01D","5","0","0"
"POL","2016","Morganella spp.","Ceftazidime","J01D","6","1","16.67"
"POL","2017","Morganella spp.","Ceftazidime","J01D","11","1","9.09"
"POL","2018","Morganella spp.","Ceftazidime","J01D","10","3","30"
"PRT","2012","Morganella spp.","Ceftazidime","J01D","12","1","8.33"
"PRT","2013","Morganella spp.","Ceftazidime","J01D","20","3","15"
"PRT","2014","Morganella spp.","Ceftazidime","J01D","21","0","0"
"PRT","2015","Morganella spp.","Ceftazidime","J01D","19","3","15.79"
"PRT","2016","Morganella spp.","Ceftazidime","J01D","17","2","11.76"
"PRT","2017","Morganella spp.","Ceftazidime","J01D","16","1","6.25"
"PRT","2018","Morganella spp.","Ceftazidime","J01D","11","1","9.09"
"ROU","2012","Morganella spp.","Ceftazidime","J01D","4","0","0"
"ROU","2013","Morganella spp.","Ceftazidime","J01D","8","1","12.5"
"ROU","2014","Morganella spp.","Ceftazidime","J01D","3","0","0"
"ROU","2015","Morganella spp.","Ceftazidime","J01D","3","1","33.33"
"ROU","2016","Morganella spp.","Ceftazidime","J01D","3","0","0"
"ROU","2018","Morganella spp.","Ceftazidime","J01D","13","2","15.38"
"RUS","2012","Morganella spp.","Ceftazidime","J01D","12","3","25"
"RUS","2013","Morganella spp.","Ceftazidime","J01D","15","3","20"
"RUS","2014","Morganella spp.","Ceftazidime","J01D","11","1","9.09"
"RUS","2015","Morganella spp.","Ceftazidime","J01D","11","1","9.09"
"RUS","2016","Morganella spp.","Ceftazidime","J01D","11","1","9.09"
"RUS","2017","Morganella spp.","Ceftazidime","J01D","11","0","0"
"RUS","2018","Morganella spp.","Ceftazidime","J01D","15","1","6.67"
"SAU","2018","Morganella spp.","Ceftazidime","J01D","3","0","0"
"SGP","2018","Morganella spp.","Ceftazidime","J01D","3","0","0"
"ZAF","2012","Morganella spp.","Ceftazidime","J01D","8","1","12.5"
"ZAF","2013","Morganella spp.","Ceftazidime","J01D","9","0","0"
"ZAF","2014","Morganella spp.","Ceftazidime","J01D","7","0","0"
"ZAF","2015","Morganella spp.","Ceftazidime","J01D","5","1","20"
"ZAF","2016","Morganella spp.","Ceftazidime","J01D","9","1","11.11"
"ZAF","2017","Morganella spp.","Ceftazidime","J01D","12","0","0"
"ZAF","2018","Morganella spp.","Ceftazidime","J01D","13","0","0"
"ESP","2012","Morganella spp.","Ceftazidime","J01D","11","2","18.18"
"ESP","2013","Morganella spp.","Ceftazidime","J01D","17","1","5.88"
"ESP","2014","Morganella spp.","Ceftazidime","J01D","14","2","14.29"
"ESP","2015","Morganella spp.","Ceftazidime","J01D","15","1","6.67"
"ESP","2016","Morganella spp.","Ceftazidime","J01D","14","1","7.14"
"ESP","2017","Morganella spp.","Ceftazidime","J01D","17","4","23.53"
"ESP","2018","Morganella spp.","Ceftazidime","J01D","31","4","12.9"
"SWE","2012","Morganella spp.","Ceftazidime","J01D","5","0","0"
"SWE","2013","Morganella spp.","Ceftazidime","J01D","13","0","0"
"SWE","2014","Morganella spp.","Ceftazidime","J01D","4","0","0"
"SWE","2017","Morganella spp.","Ceftazidime","J01D","3","0","0"
"SWE","2018","Morganella spp.","Ceftazidime","J01D","1","0","0"
"CHE","2018","Morganella spp.","Ceftazidime","J01D","6","1","16.67"
"TWN","2012","Morganella spp.","Ceftazidime","J01D","11","1","9.09"
"TWN","2013","Morganella spp.","Ceftazidime","J01D","9","0","0"
"TWN","2014","Morganella spp.","Ceftazidime","J01D","10","2","20"
"TWN","2015","Morganella spp.","Ceftazidime","J01D","9","3","33.33"
"TWN","2016","Morganella spp.","Ceftazidime","J01D","10","0","0"
"TWN","2017","Morganella spp.","Ceftazidime","J01D","9","1","11.11"
"TWN","2018","Morganella spp.","Ceftazidime","J01D","12","3","25"
"THA","2012","Morganella spp.","Ceftazidime","J01D","9","1","11.11"
"THA","2013","Morganella spp.","Ceftazidime","J01D","9","0","0"
"THA","2014","Morganella spp.","Ceftazidime","J01D","12","1","8.33"
"THA","2015","Morganella spp.","Ceftazidime","J01D","11","0","0"
"THA","2016","Morganella spp.","Ceftazidime","J01D","9","1","11.11"
"THA","2017","Morganella spp.","Ceftazidime","J01D","12","2","16.67"
"THA","2018","Morganella spp.","Ceftazidime","J01D","9","1","11.11"
"TUR","2012","Morganella spp.","Ceftazidime","J01D","8","3","37.5"
"TUR","2013","Morganella spp.","Ceftazidime","J01D","11","0","0"
"TUR","2014","Morganella spp.","Ceftazidime","J01D","7","0","0"
"TUR","2015","Morganella spp.","Ceftazidime","J01D","13","7","53.85"
"TUR","2016","Morganella spp.","Ceftazidime","J01D","12","6","50"
"TUR","2017","Morganella spp.","Ceftazidime","J01D","10","3","30"
"TUR","2018","Morganella spp.","Ceftazidime","J01D","7","3","42.86"
"UKR","2018","Morganella spp.","Ceftazidime","J01D","9","2","22.22"
"GBR","2012","Morganella spp.","Ceftazidime","J01D","5","0","0"
"GBR","2013","Morganella spp.","Ceftazidime","J01D","6","1","16.67"
"GBR","2014","Morganella spp.","Ceftazidime","J01D","5","0","0"
"GBR","2015","Morganella spp.","Ceftazidime","J01D","8","1","12.5"
"GBR","2016","Morganella spp.","Ceftazidime","J01D","9","1","11.11"
"GBR","2017","Morganella spp.","Ceftazidime","J01D","9","0","0"
"GBR","2018","Morganella spp.","Ceftazidime","J01D","16","2","12.5"
"USA","2012","Morganella spp.","Ceftazidime","J01D","38","3","7.89"
"USA","2013","Morganella spp.","Ceftazidime","J01D","28","2","7.14"
"USA","2014","Morganella spp.","Ceftazidime","J01D","40","5","12.5"
"USA","2015","Morganella spp.","Ceftazidime","J01D","27","4","14.81"
"USA","2016","Morganella spp.","Ceftazidime","J01D","38","5","13.16"
"USA","2018","Morganella spp.","Ceftazidime","J01D","71","5","7.04"
"VEN","2012","Morganella spp.","Ceftazidime","J01D","6","1","16.67"
"VEN","2013","Morganella spp.","Ceftazidime","J01D","7","0","0"
"VEN","2014","Morganella spp.","Ceftazidime","J01D","14","1","7.14"
"VEN","2015","Morganella spp.","Ceftazidime","J01D","12","3","25"
"VEN","2016","Morganella spp.","Ceftazidime","J01D","10","2","20"
"VEN","2017","Morganella spp.","Ceftazidime","J01D","12","0","0"
"VEN","2018","Morganella spp.","Ceftazidime","J01D","15","1","6.67"
"ARG","2012","Morganella spp.","Ceftazidime avibactam","J01D","8","0","0"
"ARG","2013","Morganella spp.","Ceftazidime avibactam","J01D","8","0","0"
"ARG","2014","Morganella spp.","Ceftazidime avibactam","J01D","9","0","0"
"ARG","2015","Morganella spp.","Ceftazidime avibactam","J01D","9","0","0"
"ARG","2016","Morganella spp.","Ceftazidime avibactam","J01D","10","0","0"
"ARG","2017","Morganella spp.","Ceftazidime avibactam","J01D","9","0","0"
"ARG","2018","Morganella spp.","Ceftazidime avibactam","J01D","8","0","0"
"AUS","2012","Morganella spp.","Ceftazidime avibactam","J01D","8","0","0"
"AUS","2013","Morganella spp.","Ceftazidime avibactam","J01D","12","0","0"
"AUS","2014","Morganella spp.","Ceftazidime avibactam","J01D","8","0","0"
"AUS","2015","Morganella spp.","Ceftazidime avibactam","J01D","9","1","11.11"
"AUS","2016","Morganella spp.","Ceftazidime avibactam","J01D","10","0","0"
"AUS","2017","Morganella spp.","Ceftazidime avibactam","J01D","10","0","0"
"AUS","2018","Morganella spp.","Ceftazidime avibactam","J01D","13","0","0"
"AUT","2012","Morganella spp.","Ceftazidime avibactam","J01D","7","0","0"
"AUT","2013","Morganella spp.","Ceftazidime avibactam","J01D","10","0","0"
"AUT","2014","Morganella spp.","Ceftazidime avibactam","J01D","10","0","0"
"AUT","2015","Morganella spp.","Ceftazidime avibactam","J01D","2","0","0"
"AUT","2016","Morganella spp.","Ceftazidime avibactam","J01D","9","0","0"
"BEL","2012","Morganella spp.","Ceftazidime avibactam","J01D","6","0","0"
"BEL","2013","Morganella spp.","Ceftazidime avibactam","J01D","13","0","0"
"BEL","2014","Morganella spp.","Ceftazidime avibactam","J01D","12","0","0"
"BEL","2015","Morganella spp.","Ceftazidime avibactam","J01D","12","0","0"
"BEL","2016","Morganella spp.","Ceftazidime avibactam","J01D","13","0","0"
"BEL","2017","Morganella spp.","Ceftazidime avibactam","J01D","13","0","0"
"BEL","2018","Morganella spp.","Ceftazidime avibactam","J01D","19","0","0"
"BRA","2013","Morganella spp.","Ceftazidime avibactam","J01D","10","0","0"
"BRA","2014","Morganella spp.","Ceftazidime avibactam","J01D","9","0","0"
"BRA","2015","Morganella spp.","Ceftazidime avibactam","J01D","7","0","0"
"BRA","2016","Morganella spp.","Ceftazidime avibactam","J01D","8","0","0"
"BRA","2017","Morganella spp.","Ceftazidime avibactam","J01D","19","0","0"
"BRA","2018","Morganella spp.","Ceftazidime avibactam","J01D","19","0","0"
"CAN","2018","Morganella spp.","Ceftazidime avibactam","J01D","26","0","0"
"CHL","2012","Morganella spp.","Ceftazidime avibactam","J01D","10","0","0"
"CHL","2013","Morganella spp.","Ceftazidime avibactam","J01D","8","0","0"
"CHL","2014","Morganella spp.","Ceftazidime avibactam","J01D","11","0","0"
"CHL","2015","Morganella spp.","Ceftazidime avibactam","J01D","11","0","0"
"CHL","2016","Morganella spp.","Ceftazidime avibactam","J01D","7","0","0"
"CHL","2017","Morganella spp.","Ceftazidime avibactam","J01D","7","0","0"
"CHL","2018","Morganella spp.","Ceftazidime avibactam","J01D","12","0","0"
"CHN","2012","Morganella spp.","Ceftazidime avibactam","J01D","14","0","0"
"CHN","2013","Morganella spp.","Ceftazidime avibactam","J01D","19","0","0"
"CHN","2014","Morganella spp.","Ceftazidime avibactam","J01D","15","1","6.67"
"CHN","2015","Morganella spp.","Ceftazidime avibactam","J01D","13","0","0"
"CHN","2016","Morganella spp.","Ceftazidime avibactam","J01D","19","0","0"
"CHN","2017","Morganella spp.","Ceftazidime avibactam","J01D","15","0","0"
"CHN","2018","Morganella spp.","Ceftazidime avibactam","J01D","50","2","4"
"COL","2012","Morganella spp.","Ceftazidime avibactam","J01D","9","0","0"
"COL","2013","Morganella spp.","Ceftazidime avibactam","J01D","7","0","0"
"COL","2014","Morganella spp.","Ceftazidime avibactam","J01D","4","0","0"
"COL","2015","Morganella spp.","Ceftazidime avibactam","J01D","9","0","0"
"COL","2016","Morganella spp.","Ceftazidime avibactam","J01D","10","0","0"
"COL","2017","Morganella spp.","Ceftazidime avibactam","J01D","9","0","0"
"COL","2018","Morganella spp.","Ceftazidime avibactam","J01D","16","0","0"
"CRI","2018","Morganella spp.","Ceftazidime avibactam","J01D","2","0","0"
"HRV","2018","Morganella spp.","Ceftazidime avibactam","J01D","9","0","0"
"CZE","2012","Morganella spp.","Ceftazidime avibactam","J01D","13","0","0"
"CZE","2013","Morganella spp.","Ceftazidime avibactam","J01D","13","0","0"
"CZE","2014","Morganella spp.","Ceftazidime avibactam","J01D","10","0","0"
"CZE","2015","Morganella spp.","Ceftazidime avibactam","J01D","8","0","0"
"CZE","2016","Morganella spp.","Ceftazidime avibactam","J01D","11","0","0"
"CZE","2017","Morganella spp.","Ceftazidime avibactam","J01D","14","0","0"
"CZE","2018","Morganella spp.","Ceftazidime avibactam","J01D","14","0","0"
"DNK","2012","Morganella spp.","Ceftazidime avibactam","J01D","2","0","0"
"DNK","2013","Morganella spp.","Ceftazidime avibactam","J01D","5","0","0"
"DNK","2014","Morganella spp.","Ceftazidime avibactam","J01D","8","0","0"
"DNK","2015","Morganella spp.","Ceftazidime avibactam","J01D","9","0","0"
"DNK","2016","Morganella spp.","Ceftazidime avibactam","J01D","3","0","0"
"DNK","2017","Morganella spp.","Ceftazidime avibactam","J01D","3","0","0"
"DNK","2018","Morganella spp.","Ceftazidime avibactam","J01D","3","0","0"
"DOM","2018","Morganella spp.","Ceftazidime avibactam","J01D","3","0","0"
"FIN","2018","Morganella spp.","Ceftazidime avibactam","J01D","1","0","0"
"FRA","2012","Morganella spp.","Ceftazidime avibactam","J01D","6","0","0"
"FRA","2013","Morganella spp.","Ceftazidime avibactam","J01D","12","0","0"
"FRA","2014","Morganella spp.","Ceftazidime avibactam","J01D","15","0","0"
"FRA","2015","Morganella spp.","Ceftazidime avibactam","J01D","13","0","0"
"FRA","2016","Morganella spp.","Ceftazidime avibactam","J01D","19","0","0"
"FRA","2017","Morganella spp.","Ceftazidime avibactam","J01D","14","0","0"
"FRA","2018","Morganella spp.","Ceftazidime avibactam","J01D","29","0","0"
"DEU","2012","Morganella spp.","Ceftazidime avibactam","J01D","7","0","0"
"DEU","2013","Morganella spp.","Ceftazidime avibactam","J01D","16","0","0"
"DEU","2014","Morganella spp.","Ceftazidime avibactam","J01D","15","0","0"
"DEU","2015","Morganella spp.","Ceftazidime avibactam","J01D","16","0","0"
"DEU","2016","Morganella spp.","Ceftazidime avibactam","J01D","14","0","0"
"DEU","2017","Morganella spp.","Ceftazidime avibactam","J01D","13","0","0"
"DEU","2018","Morganella spp.","Ceftazidime avibactam","J01D","30","0","0"
"GRC","2012","Morganella spp.","Ceftazidime avibactam","J01D","6","0","0"
"GRC","2013","Morganella spp.","Ceftazidime avibactam","J01D","12","0","0"
"GRC","2014","Morganella spp.","Ceftazidime avibactam","J01D","13","0","0"
"GRC","2015","Morganella spp.","Ceftazidime avibactam","J01D","7","0","0"
"GRC","2016","Morganella spp.","Ceftazidime avibactam","J01D","21","0","0"
"GRC","2017","Morganella spp.","Ceftazidime avibactam","J01D","15","0","0"
"GRC","2018","Morganella spp.","Ceftazidime avibactam","J01D","10","0","0"
"GTM","2018","Morganella spp.","Ceftazidime avibactam","J01D","8","0","0"
"HKG","2013","Morganella spp.","Ceftazidime avibactam","J01D","2","0","0"
"HKG","2014","Morganella spp.","Ceftazidime avibactam","J01D","2","0","0"
"HKG","2018","Morganella spp.","Ceftazidime avibactam","J01D","3","0","0"
"HUN","2012","Morganella spp.","Ceftazidime avibactam","J01D","7","0","0"
"HUN","2013","Morganella spp.","Ceftazidime avibactam","J01D","12","0","0"
"HUN","2014","Morganella spp.","Ceftazidime avibactam","J01D","9","0","0"
"HUN","2015","Morganella spp.","Ceftazidime avibactam","J01D","8","0","0"
"HUN","2016","Morganella spp.","Ceftazidime avibactam","J01D","12","0","0"
"HUN","2017","Morganella spp.","Ceftazidime avibactam","J01D","12","0","0"
"HUN","2018","Morganella spp.","Ceftazidime avibactam","J01D","12","0","0"
"IND","2018","Morganella spp.","Ceftazidime avibactam","J01D","14","2","14.29"
"IRL","2013","Morganella spp.","Ceftazidime avibactam","J01D","3","0","0"
"IRL","2018","Morganella spp.","Ceftazidime avibactam","J01D","8","0","0"
"ISR","2012","Morganella spp.","Ceftazidime avibactam","J01D","9","0","0"
"ISR","2013","Morganella spp.","Ceftazidime avibactam","J01D","14","0","0"
"ISR","2014","Morganella spp.","Ceftazidime avibactam","J01D","10","0","0"
"ISR","2015","Morganella spp.","Ceftazidime avibactam","J01D","11","0","0"
"ISR","2016","Morganella spp.","Ceftazidime avibactam","J01D","10","0","0"
"ISR","2017","Morganella spp.","Ceftazidime avibactam","J01D","15","0","0"
"ISR","2018","Morganella spp.","Ceftazidime avibactam","J01D","12","0","0"
"ITA","2012","Morganella spp.","Ceftazidime avibactam","J01D","9","0","0"
"ITA","2013","Morganella spp.","Ceftazidime avibactam","J01D","13","0","0"
"ITA","2014","Morganella spp.","Ceftazidime avibactam","J01D","14","0","0"
"ITA","2015","Morganella spp.","Ceftazidime avibactam","J01D","10","0","0"
"ITA","2016","Morganella spp.","Ceftazidime avibactam","J01D","13","0","0"
"ITA","2017","Morganella spp.","Ceftazidime avibactam","J01D","11","0","0"
"ITA","2018","Morganella spp.","Ceftazidime avibactam","J01D","31","0","0"
"JPN","2012","Morganella spp.","Ceftazidime avibactam","J01D","6","0","0"
"JPN","2013","Morganella spp.","Ceftazidime avibactam","J01D","8","0","0"
"JPN","2014","Morganella spp.","Ceftazidime avibactam","J01D","5","0","0"
"JPN","2015","Morganella spp.","Ceftazidime avibactam","J01D","3","0","0"
"JPN","2016","Morganella spp.","Ceftazidime avibactam","J01D","5","0","0"
"JPN","2017","Morganella spp.","Ceftazidime avibactam","J01D","7","0","0"
"JPN","2018","Morganella spp.","Ceftazidime avibactam","J01D","13","0","0"
"JOR","2018","Morganella spp.","Ceftazidime avibactam","J01D","3","0","0"
"KEN","2013","Morganella spp.","Ceftazidime avibactam","J01D","4","0","0"
"KEN","2014","Morganella spp.","Ceftazidime avibactam","J01D","6","0","0"
"KOR","2012","Morganella spp.","Ceftazidime avibactam","J01D","8","0","0"
"KOR","2013","Morganella spp.","Ceftazidime avibactam","J01D","5","0","0"
"KOR","2014","Morganella spp.","Ceftazidime avibactam","J01D","6","0","0"
"KOR","2015","Morganella spp.","Ceftazidime avibactam","J01D","8","0","0"
"KOR","2016","Morganella spp.","Ceftazidime avibactam","J01D","7","0","0"
"KOR","2017","Morganella spp.","Ceftazidime avibactam","J01D","6","0","0"
"KOR","2018","Morganella spp.","Ceftazidime avibactam","J01D","9","0","0"
"KWT","2012","Morganella spp.","Ceftazidime avibactam","J01D","3","0","0"
"KWT","2013","Morganella spp.","Ceftazidime avibactam","J01D","10","0","0"
"KWT","2014","Morganella spp.","Ceftazidime avibactam","J01D","10","0","0"
"KWT","2015","Morganella spp.","Ceftazidime avibactam","J01D","9","0","0"
