"","Antibiotic","Gradient"
"96","J01A",0.00910184533351618
"97","J01A",-0.0153115833187873
"98","J01A",0.0226543295793735
"99","J01A",0.0172091776762147
"100","J01A",0.0192183855598277
"101","J01A",0.0238383471874567
"102","J01A",0.0339540903291023
"103","J01A",-0.0021575276604222
"104","J01A",-0.0321480426635838
"105","J01A",-0.00619153703760948
"106","J01A",0.0518778237136161
"107","J01A",0.0527893335266031
"108","J01A",0.0258535812158494
"109","J01A",0.0421593549602812
"110","J01A",0.0144656706827933
"111","J01A",0.034480272573263
"112","J01A",0.0148135695476532
"113","J01A",0.0296220975200099
"114","J01A",0.00295048314816666
"115","J01A",0.0142038311001313
"116","J01A",-0.0028565031094031
"117","J01A",0.0126325020789952
"118","J01A",0.0297186105431058
"119","J01A",0.0378064913560549
"120","J01A",-0.0017535599670508
"121","J01A",-0.00561235821398451
"122","J01A",-0.00071849973391446
"123","J01A",0.0295305808436027
"124","J01A",0.0188233485108309
"125","J01A",0.061182477904504
"126","J01A",-0.00383825879099752
"127","J01A",0.00487715490748777
"128","J01A",0.00446215638355246
"129","J01A",0.0835279272527677
"130","J01A",0.0821972689686595
"131","J01A",0.0411192493293444
"132","J01A",0.00937791978565808
"133","J01A",0.083553818810628
"134","J01A",0.0677684847632542
"135","J01A",0.00752327261729605
"136","J01A",0.0167110373719738
"137","J01A",0.000559360288650382
"138","J01A",0.028297119290464
"139","J01A",0.0791502721618219
"140","J01A",0.0155746244988312
"141","J01A",-0.0139926562564459
"142","J01A",0.0433769895518576
"143","J01A",0.0256465804446723
"144","J01A",0.0102116484312744
"145","J01A",-0.0126471130225522
"146","J01A",-0.0129079638902219
"147","J01A",-0.0492293437078998
"148","J01A",0.0251611716262827
"149","J01A",0.023326858379695
"150","J01A",0.0156628575299929
"151","J01A",-0.00706830469217314
"152","J01A",0.0280204363701453
"153","J01A",0.0221373213489668
"154","J01A",0.0182380201561582
"155","J01A",0.0863482117259563
"156","J01A",0.0113392187648569
"157","J01A",0.0570885503415107
"158","J01A",0.0538786339736314
"159","J01A",0.00364065678788698
"160","J01A",0.0552925324166681
"161","J01A",0.0499304992024945
"162","J01A",-0.0278724696410103
"163","J01A",0.025543048978997
"164","J01A",-0.0112350384307669
"165","J01A",0.018553971417006
"166","J01A",-0.0226024757508133
"167","J01A",0.039296817700909
"168","J01A",0.0460328118304792
"169","J01A",-0.0084119521249452
"170","J01A",-0.00525716080515823
"171","J01A",-0.00894008218625981
"172","J01A",-0.0155848642692667
"173","J01A",0.0505388296476045
"174","J01A",0.0733262866370685
"175","J01A",0.0383457296137811
"176","J01A",0.0653566229764693
"177","J01A",-0.0136419142098104
"178","J01A",0.0712393434766887
"179","J01A",-0.0530882124727806
"180","J01A",0.0290737684366079
"181","J01A",0.0691992160421221
"182","J01A",0.0636349855529244
"183","J01A",0.00656439470243755
"184","J01A",0.0705285580016385
"185","J01A",-0.00253489582378614
"186","J01A",0.00374713177490356
"187","J01A",-0.00755666985019771
"188","J01A",-0.00582008113107521
"189","J01A",0.0165213017115216
"190","J01A",-0.0225936960555806
"191","J01A",0.00888489263485566
"192","J01A",0.0356507649390454
"193","J01A",0.0573362168022953
"194","J01A",0.0316339730939585
"195","J01A",0.00425165856418083
"196","J01A",-0.0277771451857854
"197","J01A",-0.00820544514983754
"198","J01A",0.0501248757120348
"199","J01A",0.0314232392169002
"200","J01A",0.0359248092410346
"201","J01A",0.0253210248606615
"202","J01A",0.0337940830021453
"203","J01A",0.0900033520284054
"204","J01A",0.0412031169763805
"205","J01A",0.00330478069688997
"206","J01A",0.0832315286063694
"207","J01A",0.0309565491812556
"208","J01A",0.0886117158324309
"209","J01A",-0.0364878714099002
"210","J01A",0.00624835543588676
"211","J01A",0.0190185415674001
"212","J01A",0.0501320132185048
"213","J01A",0.054077356187674
"214","J01A",0.0417925755793816
"215","J01A",0.0461444093022457
"216","J01A",0.0502681110163284
"217","J01A",0.0177548099724987
"218","J01A",0.029153629721113
"219","J01A",0.0578489466024162
"220","J01A",0.0848014737096144
"221","J01A",0.041744845900104
"222","J01A",0.00203233141409377
"223","J01A",0.0439370443001325
"224","J01A",0.030700265580622
"225","J01A",-0.0111552291708866
"226","J01A",0.0465250154243954
"227","J01A",0.00855152258273469
"228","J01A",0.00762597681028399
"229","J01A",0.0100167842997597
"230","J01A",-0.020897191310976
"231","J01A",0.0753630668841404
"232","J01A",0.0371776754896545
"233","J01A",0.0338158569781095
