"","Antibiotic","Gradient"
"493","J01C",-0.0674696162542782
"494","J01C",0.0496762416494101
"495","J01C",-0.0754857808686289
"496","J01C",-0.152359053070014
"497","J01C",-0.279417165207984
"498","J01C",0.0454749203742718
"499","J01C",-0.153305846457828
"500","J01C",0.145847823479961
"501","J01C",-0.0618131722396262
"502","J01C",-0.130311315546684
"503","J01C",-0.0659102527787803
"504","J01C",-0.0823506595125521
"505","J01C",-0.25566020497664
"506","J01C",-0.0966371753804543
"507","J01C",-0.0955187259716633
"508","J01C",0.00892671597038202
"509","J01C",-0.135084422874649
"510","J01C",-0.128102858728972
"511","J01C",-0.0587975304188235
"512","J01C",-0.186165709258364
"513","J01C",0.0274018574554881
"514","J01C",0.0171393633717426
"515","J01C",-0.122194803663862
"516","J01C",0.0183089911455321
"517","J01C",-0.112815989265413
"518","J01C",-0.0955705881694298
"519","J01C",0.00479980841874209
"520","J01C",0.058980518154793
"521","J01C",-0.049414950406324
"522","J01C",-0.127659329736993
"523","J01C",-0.230995878251066
"524","J01C",-0.102864449944321
"525","J01C",0.0304106755665217
"526","J01C",0.0470118218664782
"527","J01C",-0.0823134339801553
"528","J01C",-0.158690901759928
"529","J01C",0.00302048843257999
"530","J01C",-0.0895605378692356
"531","J01C",-0.0696348378206975
"532","J01C",0.0290583887485437
"533","J01C",-0.0663383365864188
"534","J01C",-0.191847426800386
"535","J01C",-0.102814228255726
"536","J01C",-0.235221304350811
"537","J01C",-0.0949308620692093
"538","J01C",-0.0890354797170597
"539","J01C",-0.176940665013055
"540","J01C",-0.050383623833325
"541","J01C",-0.0110337133960484
"542","J01C",-0.189125763020954
"543","J01C",-0.0455090393649005
"544","J01C",-0.150222877786377
"545","J01C",0.0409653979574675
"546","J01C",-0.0498096876049046
"547","J01C",-0.117296537873181
"548","J01C",-0.138939681471006
"549","J01C",-0.102143085567506
"550","J01C",-0.111284136423056
"551","J01C",-0.160299791309197
"552","J01C",-0.173929813865718
"553","J01C",0.0352457951636832
"554","J01C",-0.089031306139865
"555","J01C",-0.239782859681277
"556","J01C",-0.0504538712388062
"557","J01C",-0.0373680478167774
"558","J01C",-0.102159077916004
"559","J01C",0.129362785161961
"560","J01C",-0.231983112200163
"561","J01C",0.0112281482726834
"562","J01C",-0.183949984397171
